,rmm1
1918-12-13,0.751127
1918-12-14,0.5927161
1918-12-15,0.41276205
1918-12-16,0.31800947
1918-12-17,0.28743178
1918-12-18,0.2785623
1918-12-19,0.29599997
1918-12-20,0.36350387
1918-12-21,0.40905324
1918-12-22,0.39555103
1918-12-23,0.3164155
1918-12-24,0.19131507
1918-12-25,-0.013874089
1918-12-26,-0.11329998
1918-12-27,-0.22016837
1918-12-28,-0.44959268
1918-12-29,-0.6629269
1918-12-30,-0.8086855
1918-12-31,-0.8112794
1919-01-01,-0.6831181
1919-01-02,-0.43348095
1919-01-03,-0.21594137
1919-01-04,-0.048844554
1919-01-05,-0.028671553
1919-01-06,0.028166572
1919-01-07,0.11402358
1919-01-08,0.20971394
1919-01-09,0.21373297
1919-01-10,0.20745344
1919-01-11,0.16914997
1919-01-12,0.0917301
1919-01-13,-0.012190679
1919-01-14,-0.18673582
1919-01-15,-0.4749709
1919-01-16,-0.7253821
1919-01-17,-0.9391145
1919-01-18,-1.2605395
1919-01-19,-1.4488736
1919-01-20,-1.4838053
1919-01-21,-1.4290586
1919-01-22,-1.4771612
1919-01-23,-1.4820216
1919-01-24,-1.4546617
1919-01-25,-1.302762
1919-01-26,-1.296355
1919-01-27,-1.101726
1919-01-28,-0.9085393
1919-01-29,-0.6786466
1919-01-30,-0.52275985
1919-01-31,-0.5227207
1919-02-01,-0.43541783
1919-02-02,-0.470285
1919-02-03,-0.57100403
1919-02-04,-0.6450673
1919-02-05,-0.73239243
1919-02-06,-0.91778547
1919-02-07,-1.1324158
1919-02-08,-1.2542868
1919-02-09,-1.2730771
1919-02-10,-1.2441293
1919-02-11,-1.1928529
1919-02-12,-1.1713903
1919-02-13,-1.1289666
1919-02-14,-0.97269464
1919-02-15,-0.7524859
1919-02-16,-0.515619
1919-02-17,-0.24246125
1919-02-18,-0.08791821
1919-02-19,-0.11694078
1919-02-20,-0.18870355
1919-02-21,-0.31415525
1919-02-22,-0.34835678
1919-02-23,-0.38010558
1919-02-24,-0.2774687
1919-02-25,-0.21470176
1919-02-26,-0.20872365
1919-02-27,-0.13306136
1919-02-28,-0.09566987
1919-03-01,-0.10111051
1919-03-02,-0.0130580235
1919-03-03,0.17491794
1919-03-04,0.32219234
1919-03-05,0.39515725
1919-03-06,0.3686222
1919-03-07,0.32547507
1919-03-08,0.22183543
1919-03-09,0.07229382
1919-03-10,-0.0668112
1919-03-11,-0.25486758
1919-03-12,-0.31105843
1919-03-13,-0.36690846
1919-03-14,-0.33946583
1919-03-15,-0.47493523
1919-03-16,-0.7389866
1919-03-17,-0.95564026
1919-03-18,-0.96488273
1919-03-19,-0.9851574
1919-03-20,-0.7675905
1919-03-21,-0.43943495
1919-03-22,-0.2711254
1919-03-23,-0.14499931
1919-03-24,-0.064378135
1919-03-25,0.029419053
1919-03-26,-0.000653984
1919-03-27,-0.12983704
1919-03-28,-0.41433468
1919-03-29,-0.63789237
1919-03-30,-0.8590845
1919-03-31,-0.9135007
1919-04-01,-0.93177444
1919-04-02,-0.93269706
1919-04-03,-0.9680037
1919-04-04,-1.144387
1919-04-05,-1.1888809
1919-04-06,-1.0834165
1919-04-07,-0.98087215
1919-04-08,-0.7698267
1919-04-09,-0.4387685
1919-04-10,-0.20377825
1919-04-11,-0.053833447
1919-04-12,0.10758683
1919-04-13,0.21613827
1919-04-14,0.3704516
1919-04-15,0.46372643
1919-04-16,0.45842376
1919-04-17,0.37696344
1919-04-18,0.24342124
1919-04-19,0.105862424
1919-04-20,-0.0010321904
1919-04-21,-0.16709602
1919-04-22,-0.23119992
1919-04-23,-0.166673
1919-04-24,-0.035140872
1919-04-25,0.12312329
1919-04-26,0.13995627
1919-04-27,0.078524835
1919-04-28,0.038021147
1919-04-29,0.065652676
1919-04-30,0.1442481
1919-05-01,0.21882524
1919-05-02,0.25239184
1919-05-03,0.20408978
1919-05-04,0.010221912
1919-05-05,-0.14214024
1919-05-06,-0.3248742
1919-05-07,-0.45074633
1919-05-08,-0.5041157
1919-05-09,-0.35745096
1919-05-10,-0.099868
1919-05-11,0.08831459
1919-05-12,0.29728243
1919-05-13,0.46338296
1919-05-14,0.63142025
1919-05-15,0.77203393
1919-05-16,0.75922513
1919-05-17,0.68958473
1919-05-18,0.61427736
1919-05-19,0.55344677
1919-05-20,0.38841406
1919-05-21,0.12622608
1919-05-22,-0.08322845
1919-05-23,-0.21053718
1919-05-24,-0.18922465
1919-05-25,-0.102902144
1919-05-26,-0.010756077
1919-05-27,0.031614237
1919-05-28,0.09946407
1919-05-29,0.11625351
1919-05-30,0.24833904
1919-05-31,0.41794145
1919-06-01,0.48340714
1919-06-02,0.5406352
1919-06-03,0.67397827
1919-06-04,0.8268429
1919-06-05,1.0085573
1919-06-06,1.2021936
1919-06-07,1.251071
1919-06-08,1.2695276
1919-06-09,1.2466581
1919-06-10,1.1702431
1919-06-11,1.0834314
1919-06-12,1.05549
1919-06-13,1.0295873
1919-06-14,0.8900449
1919-06-15,0.7545805
1919-06-16,0.59528404
1919-06-17,0.41424105
1919-06-18,0.1545297
1919-06-19,-0.10964376
1919-06-20,-0.30393845
1919-06-21,-0.36543855
1919-06-22,-0.4277831
1919-06-23,-0.36096734
1919-06-24,-0.2887892
1919-06-25,-0.23564576
1919-06-26,-0.18646236
1919-06-27,-0.08230783
1919-06-28,0.039997615
1919-06-29,0.085916914
1919-06-30,0.07250043
1919-07-01,0.06484228
1919-07-02,-0.007299509
1919-07-03,-0.08551764
1919-07-04,-0.10916981
1919-07-05,-0.057824567
1919-07-06,-0.02576886
1919-07-07,-0.024025695
1919-07-08,-0.035543963
1919-07-09,-0.03856834
1919-07-10,-0.095468566
1919-07-11,-0.20833819
1919-07-12,-0.36132532
1919-07-13,-0.4312962
1919-07-14,-0.4652329
1919-07-15,-0.44219822
1919-07-16,-0.4235362
1919-07-17,-0.29433843
1919-07-18,-0.12079178
1919-07-19,-0.03833109
1919-07-20,0.011529567
1919-07-21,0.01648348
1919-07-22,0.037089497
1919-07-23,0.08212424
1919-07-24,0.185812
1919-07-25,0.2847344
1919-07-26,0.5496436
1919-07-27,0.7372327
1919-07-28,0.9704008
1919-07-29,1.1774576
1919-07-30,1.3916148
1919-07-31,1.5605731
1919-08-01,1.4295487
1919-08-02,1.20382
1919-08-03,0.8592795
1919-08-04,0.5131494
1919-08-05,0.20749453
1919-08-06,0.036477137
1919-08-07,0.1402824
1919-08-08,0.28478122
1919-08-09,0.2956676
1919-08-10,0.17842118
1919-08-11,0.06472434
1919-08-12,-0.0375484
1919-08-13,-0.11809626
1919-08-14,-0.15779115
1919-08-15,-0.2807437
1919-08-16,-0.29761162
1919-08-17,-0.25548646
1919-08-18,-0.25935286
1919-08-19,-0.30509976
1919-08-20,-0.29238427
1919-08-21,-0.30615574
1919-08-22,-0.28148192
1919-08-23,-0.23568456
1919-08-24,-0.18337972
1919-08-25,-0.09001759
1919-08-26,0.007761726
1919-08-27,0.03674864
1919-08-28,-0.014780683
1919-08-29,0.029731492
1919-08-30,0.053845547
1919-08-31,0.006117923
1919-09-01,0.0093733575
1919-09-02,-0.040672407
1919-09-03,-0.10541329
1919-09-04,-0.10934533
1919-09-05,-0.1378481
1919-09-06,-0.2737002
1919-09-07,-0.48439285
1919-09-08,-0.58617795
1919-09-09,-0.68097305
1919-09-10,-0.81913984
1919-09-11,-0.8553182
1919-09-12,-0.85495603
1919-09-13,-0.7444385
1919-09-14,-0.60318285
1919-09-15,-0.43438074
1919-09-16,-0.44864026
1919-09-17,-0.4374285
1919-09-18,-0.38286927
1919-09-19,-0.34165487
1919-09-20,-0.3101912
1919-09-21,-0.28172705
1919-09-22,-0.20963791
1919-09-23,-0.07731871
1919-09-24,0.00038260035
1919-09-25,0.12117632
1919-09-26,0.29921857
1919-09-27,0.3917144
1919-09-28,0.47116503
1919-09-29,0.5964812
1919-09-30,0.6479842
1919-10-01,0.6091831
1919-10-02,0.5475246
1919-10-03,0.41354048
1919-10-04,0.22968645
1919-10-05,0.09455421
1919-10-06,0.09562671
1919-10-07,0.061033808
1919-10-08,0.052242048
1919-10-09,0.13355121
1919-10-10,0.24996312
1919-10-11,0.38554826
1919-10-12,0.5492433
1919-10-13,0.644819
1919-10-14,0.6416302
1919-10-15,0.5358772
1919-10-16,0.46506312
1919-10-17,0.42973134
1919-10-18,0.3083507
1919-10-19,0.21681316
1919-10-20,0.11709183
1919-10-21,0.023838779
1919-10-22,-0.038407885
1919-10-23,-0.078581735
1919-10-24,-0.12131204
1919-10-25,-0.17066258
1919-10-26,-0.21273002
1919-10-27,-0.20238899
1919-10-28,-0.15806021
1919-10-29,-0.06512988
1919-10-30,0.012340201
1919-10-31,0.06631601
1919-11-01,0.123831466
1919-11-02,0.15150608
1919-11-03,0.21221277
1919-11-04,0.28292906
1919-11-05,0.42769524
1919-11-06,0.5188516
1919-11-07,0.6068186
1919-11-08,0.6705301
1919-11-09,0.69813144
1919-11-10,0.730553
1919-11-11,0.7820796
1919-11-12,0.7408819
1919-11-13,0.7226764
1919-11-14,0.6932169
1919-11-15,0.56127954
1919-11-16,0.37974146
1919-11-17,0.106459334
1919-11-18,-0.111656055
1919-11-19,-0.13963571
1919-11-20,-0.043715306
1919-11-21,0.013880111
1919-11-22,0.034850195
1919-11-23,0.049096175
1919-11-24,0.008204938
1919-11-25,-0.00032831542
1919-11-26,0.02963026
1919-11-27,0.13174163
1919-11-28,0.25838062
1919-11-29,0.36073628
1919-11-30,0.38071966
1919-12-01,0.40617016
1919-12-02,0.37709746
1919-12-03,0.35012427
1919-12-04,0.2953051
1919-12-05,0.27742475
1919-12-06,0.2007654
1919-12-07,0.09734304
1919-12-08,-0.015791344
1919-12-09,-0.1342808
1919-12-10,-0.19977318
1919-12-11,-0.15250126
1919-12-12,-0.06624782
1919-12-13,0.005141018
1919-12-14,0.03969589
1919-12-15,0.04058855
1919-12-16,0.15962057
1919-12-17,0.18343277
1919-12-18,0.13309485
1919-12-19,0.031651445
1919-12-20,-0.13387191
1919-12-21,-0.28223687
1919-12-22,-0.23919268
1919-12-23,-0.20755114
1919-12-24,-0.17010827
1919-12-25,-0.09761417
1919-12-26,0.00064256415
1919-12-27,0.08245273
1919-12-28,0.14027603
1919-12-29,0.21741751
1919-12-30,0.27104962
1919-12-31,0.27285388
1920-01-01,0.21984571
1920-01-02,0.09631143
1920-01-03,-0.11543088
1920-01-04,-0.33648872
1920-01-05,-0.36682674
1920-01-06,-0.35039762
1920-01-07,-0.31566206
1920-01-08,-0.16084057
1920-01-09,-0.058948368
1920-01-10,-0.08387299
1920-01-11,-0.0659221
1920-01-12,-0.103658475
1920-01-13,-0.06528294
1920-01-14,-0.048693016
1920-01-15,-0.04306519
1920-01-16,-0.06661331
1920-01-17,-0.12185286
1920-01-18,-0.10276022
1920-01-19,-0.041406758
1920-01-20,-0.03666073
1920-01-21,-0.20597677
1920-01-22,-0.41904542
1920-01-23,-0.6021773
1920-01-24,-0.6455418
1920-01-25,-0.5967039
1920-01-26,-0.48554948
1920-01-27,-0.34409228
1920-01-28,-0.2306363
1920-01-29,-0.117602095
1920-01-30,0.036278978
1920-01-31,0.0731478
1920-02-01,0.04286299
1920-02-02,-0.052821428
1920-02-03,-0.14524437
1920-02-04,-0.17367356
1920-02-05,-0.1558211
1920-02-06,-0.08384324
1920-02-07,-0.005456416
1920-02-08,0.07767783
1920-02-09,0.12164924
1920-02-10,0.04072813
1920-02-11,-0.019420976
1920-02-12,-0.074768186
1920-02-13,-0.12965459
1920-02-14,-0.2976835
1920-02-15,-0.5483117
1920-02-16,-0.71465683
1920-02-17,-0.8559312
1920-02-18,-1.0381825
1920-02-19,-1.1444076
1920-02-20,-1.3002903
1920-02-21,-1.3958685
1920-02-22,-1.3272567
1920-02-23,-1.2372102
1920-02-24,-1.134378
1920-02-25,-1.0761647
1920-02-26,-0.9873301
1920-02-27,-0.7752834
1920-02-28,-0.61063355
1920-02-29,-0.59139127
1920-03-01,-0.60948664
1920-03-02,-0.67757773
1920-03-03,-0.6683414
1920-03-04,-0.6032227
1920-03-05,-0.5809562
1920-03-06,-0.48966232
1920-03-07,-0.33093873
1920-03-08,-0.1686493
1920-03-09,-0.083145395
1920-03-10,-0.0004644934
1920-03-11,0.022620639
1920-03-12,0.017014412
1920-03-13,-0.0011695866
1920-03-14,-0.11162682
1920-03-15,-0.15755075
1920-03-16,-0.216339
1920-03-17,-0.3198833
1920-03-18,-0.47572324
1920-03-19,-0.5839333
1920-03-20,-0.6495773
1920-03-21,-0.714496
1920-03-22,-0.76544416
1920-03-23,-0.77210075
1920-03-24,-0.71521413
1920-03-25,-0.6701675
1920-03-26,-0.5718387
1920-03-27,-0.3556279
1920-03-28,-0.09110874
1920-03-29,0.20360999
1920-03-30,0.34908852
1920-03-31,0.5269782
1920-04-01,0.5380745
1920-04-02,0.5012681
1920-04-03,0.47366795
1920-04-04,0.45710412
1920-04-05,0.43271098
1920-04-06,0.42225894
1920-04-07,0.3637137
1920-04-08,0.17578882
1920-04-09,0.0066901483
1920-04-10,-0.06714945
1920-04-11,-0.06540805
1920-04-12,-0.05390854
1920-04-13,-0.040126905
1920-04-14,-0.012389841
1920-04-15,0.0031803753
1920-04-16,0.056912214
1920-04-17,0.050489716
1920-04-18,0.11271617
1920-04-19,0.20436414
1920-04-20,0.30280966
1920-04-21,0.41627195
1920-04-22,0.5443942
1920-04-23,0.695395
1920-04-24,0.81395745
1920-04-25,0.8962213
1920-04-26,0.9847261
1920-04-27,1.0461185
1920-04-28,1.0898976
1920-04-29,1.1536518
1920-04-30,1.1926324
1920-05-01,1.2569124
1920-05-02,1.2989209
1920-05-03,1.3532099
1920-05-04,1.4765704
1920-05-05,1.5997343
1920-05-06,1.6397984
1920-05-07,1.4487741
1920-05-08,1.1975813
1920-05-09,1.054635
1920-05-10,1.0173224
1920-05-11,0.9190136
1920-05-12,0.70276314
1920-05-13,0.50837743
1920-05-14,0.3227741
1920-05-15,0.25396213
1920-05-16,0.18192607
1920-05-17,0.16658607
1920-05-18,0.13369618
1920-05-19,0.14593668
1920-05-20,0.11713303
1920-05-21,0.09460099
1920-05-22,0.10675871
1920-05-23,0.122851074
1920-05-24,0.09574592
1920-05-25,0.068203464
1920-05-26,0.018512398
1920-05-27,-0.11844207
1920-05-28,-0.2497003
1920-05-29,-0.38122877
1920-05-30,-0.50050455
1920-05-31,-0.5832479
1920-06-01,-0.5086655
1920-06-02,-0.3626612
1920-06-03,-0.22919098
1920-06-04,0.022789447
1920-06-05,0.21389072
1920-06-06,0.36563274
1920-06-07,0.45331618
1920-06-08,0.5028713
1920-06-09,0.64602983
1920-06-10,0.7773751
1920-06-11,0.8266656
1920-06-12,0.8695104
1920-06-13,0.83351636
1920-06-14,0.8030751
1920-06-15,0.7212465
1920-06-16,0.6578857
1920-06-17,0.57693136
1920-06-18,0.53364134
1920-06-19,0.60482043
1920-06-20,0.6753255
1920-06-21,0.7846706
1920-06-22,0.74722636
1920-06-23,0.58918077
1920-06-24,0.26670635
1920-06-25,0.07776583
1920-06-26,-0.09663183
1920-06-27,-0.13685204
1920-06-28,-0.08962385
1920-06-29,0.018909676
1920-06-30,0.20965524
1920-07-01,0.49217805
1920-07-02,0.68294954
1920-07-03,0.71019214
1920-07-04,0.616337
1920-07-05,0.58706975
1920-07-06,0.5721834
1920-07-07,0.56165355
1920-07-08,0.52065116
1920-07-09,0.5695256
1920-07-10,0.61492395
1920-07-11,0.7159786
1920-07-12,0.7259791
1920-07-13,0.73312455
1920-07-14,0.7589469
1920-07-15,0.7704492
1920-07-16,0.778299
1920-07-17,0.8744099
1920-07-18,0.99490917
1920-07-19,1.1484194
1920-07-20,1.1026913
1920-07-21,0.97906494
1920-07-22,0.7774389
1920-07-23,0.42538276
1920-07-24,0.12634994
1920-07-25,-0.05967907
1920-07-26,-0.21247108
1920-07-27,-0.3707037
1920-07-28,-0.5288496
1920-07-29,-0.5902041
1920-07-30,-0.64215064
1920-07-31,-0.6661144
1920-08-01,-0.7300724
1920-08-02,-0.7384286
1920-08-03,-0.72954124
1920-08-04,-0.7138715
1920-08-05,-0.6889014
1920-08-06,-0.6443551
1920-08-07,-0.601002
1920-08-08,-0.5514042
1920-08-09,-0.48728648
1920-08-10,-0.44296184
1920-08-11,-0.4561112
1920-08-12,-0.57082874
1920-08-13,-0.66870123
1920-08-14,-0.70669216
1920-08-15,-0.6741119
1920-08-16,-0.66726184
1920-08-17,-0.61016554
1920-08-18,-0.4568291
1920-08-19,-0.31829748
1920-08-20,-0.11597191
1920-08-21,0.046228625
1920-08-22,0.18985249
1920-08-23,0.3422964
1920-08-24,0.435802
1920-08-25,0.4731895
1920-08-26,0.58369565
1920-08-27,0.53095675
1920-08-28,0.3657587
1920-08-29,0.24031042
1920-08-30,0.2164497
1920-08-31,0.31180838
1920-09-01,0.35912874
1920-09-02,0.41419017
1920-09-03,0.44848096
1920-09-04,0.52453536
1920-09-05,0.42091957
1920-09-06,0.3458402
1920-09-07,0.33149925
1920-09-08,0.30686936
1920-09-09,0.27212742
1920-09-10,0.26435217
1920-09-11,0.2554015
1920-09-12,0.26604733
1920-09-13,0.2704216
1920-09-14,0.28211132
1920-09-15,0.0775531
1920-09-16,-0.12897083
1920-09-17,-0.2788611
1920-09-18,-0.2984634
1920-09-19,-0.35205016
1920-09-20,-0.33647278
1920-09-21,-0.30600175
1920-09-22,-0.20970574
1920-09-23,-0.051819928
1920-09-24,0.14455718
1920-09-25,0.17712258
1920-09-26,0.25181732
1920-09-27,0.30458248
1920-09-28,0.34099147
1920-09-29,0.28447625
1920-09-30,0.19332205
1920-10-01,0.16807505
1920-10-02,0.18764016
1920-10-03,0.17029095
1920-10-04,0.13941266
1920-10-05,0.16202015
1920-10-06,0.09533984
1920-10-07,-0.030210698
1920-10-08,-0.116040766
1920-10-09,-0.16794361
1920-10-10,-0.2182292
1920-10-11,-0.102281965
1920-10-12,0.028722962
1920-10-13,0.13309348
1920-10-14,0.30394807
1920-10-15,0.4013351
1920-10-16,0.40509176
1920-10-17,0.2297778
1920-10-18,0.013325337
1920-10-19,-0.25418487
1920-10-20,-0.46128574
1920-10-21,-0.71093005
1920-10-22,-0.7995536
1920-10-23,-0.9041627
1920-10-24,-0.94907045
1920-10-25,-0.9737954
1920-10-26,-0.9137317
1920-10-27,-0.7118151
1920-10-28,-0.5208122
1920-10-29,-0.3524825
1920-10-30,-0.20167257
1920-10-31,-0.06728166
1920-11-01,0.053971633
1920-11-02,0.30500495
1920-11-03,0.4749536
1920-11-04,0.60212964
1920-11-05,0.6129249
1920-11-06,0.5127234
1920-11-07,0.4024162
1920-11-08,0.26604053
1920-11-09,0.11958965
1920-11-10,-0.109306484
1920-11-11,-0.42261994
1920-11-12,-0.59597903
1920-11-13,-0.65246725
1920-11-14,-0.61807877
1920-11-15,-0.6343695
1920-11-16,-0.80748874
1920-11-17,-0.8771097
1920-11-18,-0.8289139
1920-11-19,-0.726122
1920-11-20,-0.56013215
1920-11-21,-0.28810975
1920-11-22,-0.050196193
1920-11-23,0.25802657
1920-11-24,0.6303899
1920-11-25,0.9171574
1920-11-26,1.0600941
1920-11-27,1.1302369
1920-11-28,1.1294184
1920-11-29,1.1476535
1920-11-30,1.0630062
1920-12-01,0.87880176
1920-12-02,0.70348746
1920-12-03,0.4882562
1920-12-04,0.19869262
1920-12-05,-0.04304356
1920-12-06,-0.110379875
1920-12-07,-0.089845955
1920-12-08,-0.19291383
1920-12-09,-0.34756777
1920-12-10,-0.3737773
1920-12-11,-0.31890228
1920-12-12,-0.210752
1920-12-13,-0.094118305
1920-12-14,0.017208701
1920-12-15,0.17120568
1920-12-16,0.454617
1920-12-17,0.729624
1920-12-18,0.7953933
1920-12-19,0.8386972
1920-12-20,0.7773545
1920-12-21,0.6721449
1920-12-22,0.54639745
1920-12-23,0.50146395
1920-12-24,0.56297183
1920-12-25,0.4627519
1920-12-26,0.2645251
1920-12-27,-0.008354606
1920-12-28,-0.11805397
1920-12-29,-0.049465336
1920-12-30,0.117228225
1920-12-31,0.120441325
1921-01-01,0.2191176
1921-01-02,0.3547781
1921-01-03,0.5275614
1921-01-04,0.6253652
1921-01-05,0.6805183
1921-01-06,0.78614986
1921-01-07,0.8127105
1921-01-08,0.80769384
1921-01-09,0.77954835
1921-01-10,0.6458125
1921-01-11,0.4288675
1921-01-12,0.23843892
1921-01-13,0.05686135
1921-01-14,-0.05628828
1921-01-15,-0.09863077
1921-01-16,0.02035444
1921-01-17,0.2054246
1921-01-18,0.42885348
1921-01-19,0.5289528
1921-01-20,0.48335227
1921-01-21,0.3661097
1921-01-22,0.2653611
1921-01-23,0.13203622
1921-01-24,0.001977753
1921-01-25,0.015416296
1921-01-26,0.032524496
1921-01-27,0.07110497
1921-01-28,0.054174483
1921-01-29,-0.12216249
1921-01-30,-0.22611786
1921-01-31,-0.24074785
1921-02-01,-0.24737535
1921-02-02,-0.37843588
1921-02-03,-0.5579493
1921-02-04,-0.6984064
1921-02-05,-0.76058275
1921-02-06,-0.78610694
1921-02-07,-0.95402694
1921-02-08,-0.9238013
1921-02-09,-0.75164604
1921-02-10,-0.5230025
1921-02-11,-0.14800172
1921-02-12,0.20068736
1921-02-13,0.7212877
1921-02-14,1.1667492
1921-02-15,1.4792407
1921-02-16,1.6453558
1921-02-17,1.6437129
1921-02-18,1.584346
1921-02-19,1.3978162
1921-02-20,1.1571854
1921-02-21,0.7525261
1921-02-22,0.3756067
1921-02-23,0.021114407
1921-02-24,-0.2367632
1921-02-25,-0.34261563
1921-02-26,-0.35287967
1921-02-27,-0.41569516
1921-02-28,-0.43015787
1921-03-01,-0.42447433
1921-03-02,-0.4676766
1921-03-03,-0.41589382
1921-03-04,-0.439355
1921-03-05,-0.5114542
1921-03-06,-0.49247298
1921-03-07,-0.39785188
1921-03-08,-0.30172965
1921-03-09,-0.13198866
1921-03-10,0.13416125
1921-03-11,0.19066171
1921-03-12,0.18744203
1921-03-13,0.1521395
1921-03-14,0.1524962
1921-03-15,0.16843003
1921-03-16,0.15597486
1921-03-17,0.03538236
1921-03-18,-0.021141203
1921-03-19,-0.21989639
1921-03-20,-0.4577382
1921-03-21,-0.6099978
1921-03-22,-0.6015241
1921-03-23,-0.5609933
1921-03-24,-0.43711543
1921-03-25,-0.28503728
1921-03-26,-0.16589968
1921-03-27,-0.08272305
1921-03-28,-0.04998584
1921-03-29,0.037885144
1921-03-30,0.05266051
1921-03-31,0.1024477
1921-04-01,0.18316899
1921-04-02,0.35673967
1921-04-03,0.48300138
1921-04-04,0.54224956
1921-04-05,0.49219272
1921-04-06,0.3531802
1921-04-07,0.20393436
1921-04-08,0.06473638
1921-04-09,-0.030535428
1921-04-10,-0.12688954
1921-04-11,-0.1541024
1921-04-12,-0.2554037
1921-04-13,-0.45572823
1921-04-14,-0.49321696
1921-04-15,-0.48349407
1921-04-16,-0.6074673
1921-04-17,-0.7446872
1921-04-18,-1.0174687
1921-04-19,-1.2668464
1921-04-20,-1.4452937
1921-04-21,-1.7228
1921-04-22,-1.998389
1921-04-23,-2.2253911
1921-04-24,-2.237952
1921-04-25,-2.1069639
1921-04-26,-1.9570615
1921-04-27,-1.7640214
1921-04-28,-1.536185
1921-04-29,-1.3318554
1921-04-30,-1.1828092
1921-05-01,-1.1189402
1921-05-02,-1.0957515
1921-05-03,-1.0273713
1921-05-04,-0.9866371
1921-05-05,-0.90297294
1921-05-06,-0.87561864
1921-05-07,-0.8456812
1921-05-08,-0.8935765
1921-05-09,-0.92735696
1921-05-10,-0.7695335
1921-05-11,-0.5203126
1921-05-12,-0.34871387
1921-05-13,-0.19158317
1921-05-14,0.060623318
1921-05-15,0.27254915
1921-05-16,0.36853102
1921-05-17,0.3738362
1921-05-18,0.24155015
1921-05-19,0.16167256
1921-05-20,0.10024689
1921-05-21,0.12149179
1921-05-22,0.20135866
1921-05-23,0.19307603
1921-05-24,0.16760264
1921-05-25,0.06393393
1921-05-26,-0.05812174
1921-05-27,-0.1802444
1921-05-28,-0.42027384
1921-05-29,-0.6220802
1921-05-30,-0.7186315
1921-05-31,-0.7869238
1921-06-01,-0.82552373
1921-06-02,-0.7786793
1921-06-03,-0.6765247
1921-06-04,-0.5785105
1921-06-05,-0.39084393
1921-06-06,-0.17270271
1921-06-07,0.019634949
1921-06-08,0.12840532
1921-06-09,0.09739475
1921-06-10,0.043198187
1921-06-11,0.04100145
1921-06-12,0.13814119
1921-06-13,0.067015365
1921-06-14,0.025662137
1921-06-15,0.08789803
1921-06-16,0.112888455
1921-06-17,0.07433953
1921-06-18,0.09659762
1921-06-19,0.07992196
1921-06-20,-0.0020912047
1921-06-21,-0.01790292
1921-06-22,-0.023410844
1921-06-23,-0.06953472
1921-06-24,-0.023850584
1921-06-25,0.010746932
1921-06-26,0.08224216
1921-06-27,0.20527653
1921-06-28,0.20821102
1921-06-29,0.15118365
1921-06-30,0.02236406
1921-07-01,-0.13342655
1921-07-02,-0.27583617
1921-07-03,-0.37385473
1921-07-04,-0.5377211
1921-07-05,-0.7593119
1921-07-06,-0.8363601
1921-07-07,-0.84229416
1921-07-08,-0.9305304
1921-07-09,-0.9299691
1921-07-10,-0.83271277
1921-07-11,-0.72365344
1921-07-12,-0.5722481
1921-07-13,-0.3058705
1921-07-14,-0.08327665
1921-07-15,0.11953643
1921-07-16,0.29181004
1921-07-17,0.42199567
1921-07-18,0.59143114
1921-07-19,0.6009046
1921-07-20,0.68291175
1921-07-21,0.73070574
1921-07-22,0.9272779
1921-07-23,1.0363618
1921-07-24,1.1053395
1921-07-25,1.1469952
1921-07-26,1.042932
1921-07-27,0.8822267
1921-07-28,0.7131809
1921-07-29,0.6000309
1921-07-30,0.57986856
1921-07-31,0.5572592
1921-08-01,0.53002393
1921-08-02,0.54409295
1921-08-03,0.43796587
1921-08-04,0.29525772
1921-08-05,0.15174656
1921-08-06,0.0658761
1921-08-07,0.06123507
1921-08-08,-0.08195856
1921-08-09,-0.25461066
1921-08-10,-0.29775903
1921-08-11,-0.24057929
1921-08-12,-0.08355899
1921-08-13,0.08613936
1921-08-14,0.25844175
1921-08-15,0.33891633
1921-08-16,0.3632826
1921-08-17,0.42720821
1921-08-18,0.406769
1921-08-19,0.40525943
1921-08-20,0.47775987
1921-08-21,0.59995776
1921-08-22,0.6572837
1921-08-23,0.6659906
1921-08-24,0.63275886
1921-08-25,0.5104651
1921-08-26,0.4018505
1921-08-27,0.17891343
1921-08-28,-0.0775558
1921-08-29,-0.19570562
